Datetime,Close,High,Low,Open,Volume
2025-05-07 09:30:00-04:00,166.17999267578125,166.97999572753906,165.94500732421875,166.05999755859375,1157917
2025-05-07 09:35:00-04:00,165.82000732421875,166.1999969482422,165.61000061035156,166.18499755859375,220221
2025-05-07 09:40:00-04:00,166.16000366210938,166.22000122070312,165.83999633789062,165.83999633789062,168530
2025-05-07 09:45:00-04:00,165.6999969482422,166.26499938964844,165.52999877929688,166.1699981689453,264801
2025-05-07 09:50:00-04:00,165.6699981689453,165.8300018310547,165.3719940185547,165.69000244140625,139716
2025-05-07 09:55:00-04:00,165.7899932861328,166.07000732421875,165.60000610351562,165.66000366210938,149092
2025-05-07 10:00:00-04:00,165.5,165.77999877929688,165.47000122070312,165.77999877929688,151075
2025-05-07 10:05:00-04:00,165.28500366210938,165.5749969482422,165.1300048828125,165.5189971923828,183159
2025-05-07 10:10:00-04:00,165.30999755859375,165.41000366210938,165.1999969482422,165.27999877929688,118826
2025-05-07 10:15:00-04:00,165.30999755859375,165.41000366210938,165.14999389648438,165.3072052001953,149747
2025-05-07 10:20:00-04:00,165.3699951171875,165.57000732421875,165.2760009765625,165.33900451660156,101536
2025-05-07 10:25:00-04:00,165.60000610351562,165.6721954345703,165.2899932861328,165.38999938964844,110296
2025-05-07 10:30:00-04:00,165.5800018310547,165.75120544433594,165.5207977294922,165.58999633789062,102713
2025-05-07 10:35:00-04:00,165.6699981689453,165.67080688476562,165.50010681152344,165.6199951171875,92120
2025-05-07 10:40:00-04:00,165.7899932861328,165.7949981689453,165.5800018310547,165.6739959716797,85315
2025-05-07 10:45:00-04:00,163.82200622558594,165.83999633789062,163.72999572753906,165.77999877929688,710886
2025-05-07 10:50:00-04:00,160.0124969482422,163.85499572753906,159.9199981689453,163.80999755859375,2301953
2025-05-07 10:55:00-04:00,158.6999969482422,160.5749969482422,158.60000610351562,160.0,2126446
2025-05-07 11:00:00-04:00,157.875,159.1999969482422,157.25999450683594,158.68499755859375,2137056
2025-05-07 11:05:00-04:00,157.69000244140625,158.6844024658203,156.76040649414062,157.90609741210938,2312758
2025-05-07 11:10:00-04:00,156.7949981689453,157.90679931640625,156.41000366210938,157.7100067138672,1592494
2025-05-07 11:15:00-04:00,157.10499572753906,157.67970275878906,156.58999633789062,156.80230712890625,1214161
2025-05-07 11:20:00-04:00,156.19500732421875,157.47999572753906,156.0399932861328,157.12879943847656,1283631
2025-05-07 11:25:00-04:00,155.8249969482422,156.32000732421875,155.6699981689453,156.2100067138672,1044108
2025-05-07 11:30:00-04:00,154.10000610351562,155.83399963378906,153.91949462890625,155.80999755859375,2066829
2025-05-07 11:35:00-04:00,154.25999450683594,154.83999633789062,154.00999450683594,154.1300048828125,1454400
2025-05-07 11:40:00-04:00,155.02999877929688,155.093994140625,154.0800018310547,154.25999450683594,1268688
2025-05-07 11:45:00-04:00,153.4199981689453,155.14520263671875,153.33999633789062,155.0800018310547,1593387
2025-05-07 11:50:00-04:00,154.08999633789062,154.41380310058594,153.3000030517578,153.38999938964844,942685
2025-05-07 11:55:00-04:00,152.92100524902344,154.17999267578125,152.88999938964844,154.11000061035156,1378075
2025-05-07 12:00:00-04:00,153.2646942138672,153.49000549316406,152.6699981689453,152.9199981689453,1121977
2025-05-07 12:05:00-04:00,152.47000122070312,153.60000610351562,152.3000030517578,153.27459716796875,1326437
